grelha_id,dicofre,entity_id,entity_type,freguesia,freguesias,grelha_x,grelha_y,latitude,longitude,nome,objectid,position,wkt
2066,110621,coi.tematica.grelha.lx.atributos.3377,coi.tematica.grelha.lx.atributos,Marvila,Marvila,73,40,38.74676289550,-9.10105974799,Braço de Prata,2066,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.100158407, 38.74606107], [-9.101955038, 38.74606107], [-9.101955038, 38.747462298], [-9.100158407, 38.747462298], [-9.100158407, 38.74606107]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10015840695178 38.7460610702872,-9.10195503752002 38.7460610702872,-9.10195503752002 38.7474622981459,-9.10015840695178 38.7474622981459,-9.10015840695178 38.7460610702872)))"
1999,110621,coi.tematica.grelha.lx.atributos.3427,coi.tematica.grelha.lx.atributos,Marvila,Marvila,70,39,38.74536165390,-9.10644963970,Marvila,1999,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.105548299, 38.744659815], [-9.107344929, 38.744659815], [-9.107344929, 38.74606107], [-9.105548299, 38.74606107], [-9.105548299, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1055482986565 38.7446598149285,-9.10734492922474 38.7446598149285,-9.10734492922474 38.7460610702872,-9.1055482986565 38.7460610702872,-9.1055482986565 38.7446598149285)))"
2003,110621,coi.tematica.grelha.lx.atributos.3431,coi.tematica.grelha.lx.atributos,Marvila,Marvila,74,39,38.74536165390,-9.09926311742,Braço de Prata,2003,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.098361776, 38.744659815], [-9.100158407, 38.744659815], [-9.100158407, 38.74606107], [-9.098361776, 38.74606107], [-9.098361776, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09836177638354 38.7446598149285,-9.10015840695178 38.7446598149285,-9.10015840695178 38.7460610702872,-9.09836177638354 38.7460610702872,-9.09836177638354 38.7446598149285)))"
1961,110639,coi.tematica.grelha.lx.atributos.3423,coi.tematica.grelha.lx.atributos,São Domingos de Benfica,São Domingos de Benfica,32,39,38.74536165390,-9.17472160129,Estrada de Benfica - S. Domingos,1961,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.17382026, 38.744659815], [-9.175616891, 38.744659815], [-9.175616891, 38.74606107], [-9.17382026, 38.74606107], [-9.17382026, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.17382026024958 38.7446598149285,-9.17561689081782 38.7446598149285,-9.17561689081782 38.7460610702872,-9.17382026024958 38.7460610702872,-9.17382026024958 38.7446598149285)))"
2005,110621,coi.tematica.grelha.lx.atributos.3433,coi.tematica.grelha.lx.atributos,Marvila,Marvila,76,39,38.74536165390,-9.09566985629,Braço de Prata,2005,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.094768515, 38.744659815], [-9.096565146, 38.744659815], [-9.096565146, 38.74606107], [-9.094768515, 38.74606107], [-9.094768515, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.09476851524706 38.7446598149285,-9.0965651458153 38.7446598149285,-9.0965651458153 38.7460610702872,-9.09476851524706 38.7460610702872,-9.09476851524706 38.7446598149285)))"
2000,110621,coi.tematica.grelha.lx.atributos.3428,coi.tematica.grelha.lx.atributos,Marvila,Marvila,71,39,38.74536165390,-9.10465300913,Av. Infante D. Henrique - Marvila,2000,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.103751668, 38.744659815], [-9.105548299, 38.744659815], [-9.105548299, 38.74606107], [-9.103751668, 38.74606107], [-9.103751668, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10375166808826 38.7446598149285,-9.1055482986565 38.7446598149285,-9.1055482986565 38.7460610702872,-9.10375166808826 38.7460610702872,-9.10375166808826 38.7446598149285)))"
2013,110608,coi.tematica.grelha.lx.atributos.3440,coi.tematica.grelha.lx.atributos,Benfica,Benfica,20,40,38.74676289550,-9.19628116811,Quinta de Marrocos,2013,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.195379827, 38.74606107], [-9.197176458, 38.74606107], [-9.197176458, 38.747462298], [-9.195379827, 38.747462298], [-9.195379827, 38.74606107]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19537982706845 38.7460610702872,-9.19717645763669 38.7460610702872,-9.19717645763669 38.7474622981459,-9.19537982706845 38.7474622981459,-9.19537982706845 38.7460610702872)))"
1984,110655,coi.tematica.grelha.lx.atributos.3443,coi.tematica.grelha.lx.atributos,Areeiro,Alto do Pina + São João de Deus,55,39,38.74536165390,-9.13339909822,Areeiro,1984,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.132497757, 38.744659815], [-9.134294388, 38.744659815], [-9.134294388, 38.74606107], [-9.132497757, 38.74606107], [-9.132497757, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13249775718008 38.7446598149285,-9.13429438774832 38.7446598149285,-9.13429438774832 38.7460610702872,-9.13249775718008 38.7460610702872,-9.13249775718008 38.7446598149285)))"
2007,110608,coi.tematica.grelha.lx.atributos.3434,coi.tematica.grelha.lx.atributos,Benfica,Benfica,14,40,38.74676289550,-9.20706095152,Bairro de Santa Cruz,2007,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.20615961, 38.74606107], [-9.207956241, 38.74606107], [-9.207956241, 38.747462298], [-9.20615961, 38.747462298], [-9.20615961, 38.74606107]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.20615961047788 38.7460610702872,-9.20795624104612 38.7460610702872,-9.20795624104612 38.7474622981459,-9.20615961047788 38.7474622981459,-9.20615961047788 38.7460610702872)))"
1851,110657,coi.tematica.grelha.lx.atributos.3308,coi.tematica.grelha.lx.atributos,Avenidas Novas,Nossa Senhora de Fátima + São Sebastião da Pedreira,47,37,38.74255908820,-9.14777214276,Avenida da República,1851,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.146870802, 38.741857222], [-9.148667432, 38.741857222], [-9.148667432, 38.743258532], [-9.146870802, 38.743258532], [-9.146870802, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.146870801726 38.7418572217123,-9.14866743229424 38.7418572217123,-9.14866743229424 38.7432585320702,-9.146870801726 38.7432585320702,-9.146870801726 38.7418572217123)))"
1847,110657,coi.tematica.grelha.lx.atributos.3305,coi.tematica.grelha.lx.atributos,Avenidas Novas,Nossa Senhora de Fátima + São Sebastião da Pedreira,43,37,38.74255908820,-9.15495866504,Bairro de Santos,1847,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.154057324, 38.741857222], [-9.155853955, 38.741857222], [-9.155853955, 38.743258532], [-9.154057324, 38.743258532], [-9.154057324, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15405732399895 38.7418572217123,-9.15585395456719 38.7418572217123,-9.15585395456719 38.7432585320702,-9.15405732399895 38.7432585320702,-9.15405732399895 38.7418572217123)))"
1834,110639,coi.tematica.grelha.lx.atributos.3317,coi.tematica.grelha.lx.atributos,São Domingos de Benfica,São Domingos de Benfica,30,37,38.74255908820,-9.17831486242,São Domingos de Benfica,1834,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.177413521, 38.741857222], [-9.179210152, 38.741857222], [-9.179210152, 38.743258532], [-9.177413521, 38.743258532], [-9.177413521, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.17741352138606 38.7418572217123,-9.1792101519543 38.7418572217123,-9.1792101519543 38.7432585320702,-9.17741352138606 38.7432585320702,-9.17741352138606 38.7418572217123)))"
1825,110608,coi.tematica.grelha.lx.atributos.3314,coi.tematica.grelha.lx.atributos,Benfica,Benfica,21,37,38.74255908820,-9.19448453754,Radial de Benfica,1825,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.193583197, 38.741857222], [-9.195379827, 38.741857222], [-9.195379827, 38.743258532], [-9.193583197, 38.743258532], [-9.193583197, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19358319650021 38.7418572217123,-9.19537982706845 38.7418572217123,-9.19537982706845 38.7432585320702,-9.19358319650021 38.7432585320702,-9.19358319650021 38.7418572217123)))"
1877,110621,coi.tematica.grelha.lx.atributos.3325,coi.tematica.grelha.lx.atributos,Marvila,Marvila,73,37,38.74255908820,-9.10105974799,Av. Infante D. Henrique - Sta Apolónia P. 25 Abril,1877,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.100158407, 38.741857222], [-9.101955038, 38.741857222], [-9.101955038, 38.743258532], [-9.100158407, 38.743258532], [-9.100158407, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10015840695178 38.7418572217123,-9.10195503752002 38.7418572217123,-9.10195503752002 38.7432585320702,-9.10015840695178 38.7432585320702,-9.10015840695178 38.7418572217123)))"
1884,110608,coi.tematica.grelha.lx.atributos.3331,coi.tematica.grelha.lx.atributos,Benfica,Benfica,18,38,38.74396038480,-9.19987442924,Bairro do Calhariz Benfica,1884,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.198973088, 38.743258532], [-9.200769719, 38.743258532], [-9.200769719, 38.744659815], [-9.198973088, 38.744659815], [-9.198973088, 38.743258532]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19897308820493 38.7432585320702,-9.20076971877317 38.7432585320702,-9.20076971877317 38.7446598149285,-9.19897308820493 38.7446598149285,-9.19897308820493 38.7432585320702)))"
1748,110621,coi.tematica.grelha.lx.atributos.3224,coi.tematica.grelha.lx.atributos,Marvila,Marvila,65,35,38.73975641260,-9.11543279254,Marvila,1748,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.114531451, 38.739054518], [-9.116328082, 38.739054518], [-9.116328082, 38.740455884], [-9.114531451, 38.740455884], [-9.114531451, 38.739054518]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11453145149769 38.7390545184995,-9.11632808206593 38.7390545184995,-9.11632808206593 38.7404558838553,-9.11453145149769 38.7404558838553,-9.11453145149769 38.7390545184995)))"
1885,110608,coi.tematica.grelha.lx.atributos.3259,coi.tematica.grelha.lx.atributos,Benfica,Benfica,19,38,38.74396038480,-9.19807779868,Segunda Circular {IC19 - Estádio da Luz},1885,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.197176458, 38.743258532], [-9.198973088, 38.743258532], [-9.198973088, 38.744659815], [-9.197176458, 38.744659815], [-9.197176458, 38.743258532]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19717645763669 38.7432585320702,-9.19897308820493 38.7432585320702,-9.19897308820493 38.7446598149285,-9.19717645763669 38.7446598149285,-9.19717645763669 38.7432585320702)))"
1733,110657,coi.tematica.grelha.lx.atributos.3238,coi.tematica.grelha.lx.atributos,Avenidas Novas,Nossa Senhora de Fátima + São Sebastião da Pedreira,50,35,38.73975641260,-9.14238225106,Bairro Arco do Cego,1733,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.14148091, 38.739054518], [-9.143277541, 38.739054518], [-9.143277541, 38.740455884], [-9.14148091, 38.740455884], [-9.14148091, 38.739054518]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14148091002128 38.7390545184995,-9.14327754058952 38.7390545184995,-9.14327754058952 38.7404558838553,-9.14148091002128 38.7404558838553,-9.14148091002128 38.7390545184995)))"
1732,110657,coi.tematica.grelha.lx.atributos.3237,coi.tematica.grelha.lx.atributos,Avenidas Novas,Nossa Senhora de Fátima + São Sebastião da Pedreira,49,35,38.73975641260,-9.14417888163,Avenidas Novas,1732,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.143277541, 38.739054518], [-9.145074171, 38.739054518], [-9.145074171, 38.740455884], [-9.143277541, 38.740455884], [-9.143277541, 38.739054518]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14327754058952 38.7390545184995,-9.14507417115776 38.7390545184995,-9.14507417115776 38.7404558838553,-9.14327754058952 38.7404558838553,-9.14327754058952 38.7390545184995)))"
1888,110608,coi.tematica.grelha.lx.atributos.3262,coi.tematica.grelha.lx.atributos,Benfica,Benfica,22,38,38.74396038480,-9.19268790697,Radial de Benfica,1888,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.191786566, 38.743258532], [-9.193583197, 38.743258532], [-9.193583197, 38.744659815], [-9.191786566, 38.744659815], [-9.191786566, 38.743258532]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19178656593197 38.7432585320702,-9.19358319650021 38.7432585320702,-9.19358319650021 38.7446598149285,-9.19178656593197 38.7446598149285,-9.19178656593197 38.7432585320702)))"
1889,110608,coi.tematica.grelha.lx.atributos.3263,coi.tematica.grelha.lx.atributos,Benfica,Benfica,23,38,38.74396038480,-9.19089127640,Radial de Benfica,1889,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.189989935, 38.743258532], [-9.191786566, 38.743258532], [-9.191786566, 38.744659815], [-9.189989935, 38.744659815], [-9.189989935, 38.743258532]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.18998993536373 38.7432585320702,-9.19178656593197 38.7432585320702,-9.19178656593197 38.7446598149285,-9.18998993536373 38.7446598149285,-9.18998993536373 38.7432585320702)))"
2079,110608,coi.tematica.grelha.lx.atributos.3387,coi.tematica.grelha.lx.atributos,Benfica,Benfica,21,41,38.74816410960,-9.19448453754,Quinta de Marrocos,2079,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.193583197, 38.747462298], [-9.195379827, 38.747462298], [-9.195379827, 38.748863499], [-9.193583197, 38.748863499], [-9.193583197, 38.747462298]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19358319650021 38.7474622981459,-9.19537982706845 38.7474622981459,-9.19537982706845 38.7488634985042,-9.19358319650021 38.7488634985042,-9.19358319650021 38.7474622981459)))"
2027,110639,coi.tematica.grelha.lx.atributos.3370,coi.tematica.grelha.lx.atributos,São Domingos de Benfica,São Domingos de Benfica,34,40,38.74676289550,-9.17112834015,Laranjeiras,2027,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.170226999, 38.74606107], [-9.17202363, 38.74606107], [-9.17202363, 38.747462298], [-9.170226999, 38.747462298], [-9.170226999, 38.74606107]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1702269991131 38.7460610702872,-9.17202362968134 38.7460610702872,-9.17202362968134 38.7474622981459,-9.1702269991131 38.7474622981459,-9.1702269991131 38.7460610702872)))"
2057,110621,coi.tematica.grelha.lx.atributos.3392,coi.tematica.grelha.lx.atributos,Marvila,Marvila,64,40,38.74676289550,-9.11722942310,Estrada de Chelas,2057,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.116328082, 38.74606107], [-9.118124713, 38.74606107], [-9.118124713, 38.747462298], [-9.116328082, 38.747462298], [-9.116328082, 38.74606107]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.11632808206593 38.7460610702872,-9.11812471263417 38.7460610702872,-9.11812471263417 38.7474622981459,-9.11632808206593 38.7474622981459,-9.11632808206593 38.7460610702872)))"
1978,110654,coi.tematica.grelha.lx.atributos.3408,coi.tematica.grelha.lx.atributos,Alvalade,Alvalade + Campo Grande + São João de Brito,49,39,38.74536165390,-9.14417888163,Bairro de São Miguel,1978,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.143277541, 38.744659815], [-9.145074171, 38.744659815], [-9.145074171, 38.74606107], [-9.143277541, 38.74606107], [-9.143277541, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14327754058952 38.7446598149285,-9.14507417115776 38.7446598149285,-9.14507417115776 38.7460610702872,-9.14327754058952 38.7460610702872,-9.14327754058952 38.7446598149285)))"
1954,110639,coi.tematica.grelha.lx.atributos.3416,coi.tematica.grelha.lx.atributos,São Domingos de Benfica,São Domingos de Benfica,25,39,38.74536165390,-9.18729801527,Radial de Benfica,1954,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.186396674, 38.744659815], [-9.188193305, 38.744659815], [-9.188193305, 38.74606107], [-9.186396674, 38.74606107], [-9.186396674, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.18639667422726 38.7446598149285,-9.1881933047955 38.7446598149285,-9.1881933047955 38.7460610702872,-9.18639667422726 38.7460610702872,-9.18639667422726 38.7446598149285)))"
1857,110655,coi.tematica.grelha.lx.atributos.3337,coi.tematica.grelha.lx.atributos,Areeiro,Alto do Pina + São João de Deus,53,37,38.74255908820,-9.13699235936,Av. João XXI,1857,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.136091018, 38.741857222], [-9.137887649, 38.741857222], [-9.137887649, 38.743258532], [-9.136091018, 38.743258532], [-9.136091018, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13609101831656 38.7418572217123,-9.1378876488848 38.7418572217123,-9.1378876488848 38.7432585320702,-9.13609101831656 38.7432585320702,-9.13609101831656 38.7418572217123)))"
1861,110655,coi.tematica.grelha.lx.atributos.3341,coi.tematica.grelha.lx.atributos,Areeiro,Alto do Pina + São João de Deus,57,37,38.74255908820,-9.12980583708,Areeiro,1861,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.128904496, 38.741857222], [-9.130701127, 38.741857222], [-9.130701127, 38.743258532], [-9.128904496, 38.743258532], [-9.128904496, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.12890449604361 38.7418572217123,-9.13070112661184 38.7418572217123,-9.13070112661184 38.7432585320702,-9.12890449604361 38.7432585320702,-9.12890449604361 38.7418572217123)))"
1865,110655,coi.tematica.grelha.lx.atributos.3345,coi.tematica.grelha.lx.atributos,Areeiro,Alto do Pina + São João de Deus,61,37,38.74255908820,-9.12261931481,Areeiro,1865,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.121717974, 38.741857222], [-9.123514604, 38.741857222], [-9.123514604, 38.743258532], [-9.121717974, 38.743258532], [-9.121717974, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.12171797377065 38.7418572217123,-9.12351460433889 38.7418572217123,-9.12351460433889 38.7432585320702,-9.12171797377065 38.7432585320702,-9.12171797377065 38.7418572217123)))"
2039,110657,coi.tematica.grelha.lx.atributos.3353,coi.tematica.grelha.lx.atributos,Avenidas Novas,Nossa Senhora de Fátima + São Sebastião da Pedreira,46,40,38.74676289550,-9.14956877333,Av. 5 de Outubro,2039,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.148667432, 38.74606107], [-9.150464063, 38.74606107], [-9.150464063, 38.747462298], [-9.148667432, 38.747462298], [-9.148667432, 38.74606107]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14866743229424 38.7460610702872,-9.15046406286248 38.7460610702872,-9.15046406286248 38.7474622981459,-9.14866743229424 38.7474622981459,-9.14866743229424 38.7460610702872)))"
1943,110608,coi.tematica.grelha.lx.atributos.3277,coi.tematica.grelha.lx.atributos,Benfica,Benfica,14,39,38.74536165390,-9.20706095152,CRIL,1943,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.20615961, 38.744659815], [-9.207956241, 38.744659815], [-9.207956241, 38.74606107], [-9.20615961, 38.74606107], [-9.20615961, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.20615961047788 38.7446598149285,-9.20795624104612 38.7446598149285,-9.20795624104612 38.7460610702872,-9.20615961047788 38.7460610702872,-9.20615961047788 38.7446598149285)))"
1947,110608,coi.tematica.grelha.lx.atributos.3281,coi.tematica.grelha.lx.atributos,Benfica,Benfica,18,39,38.74536165390,-9.19987442924,Bairro de Santa Cruz,1947,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.198973088, 38.744659815], [-9.200769719, 38.744659815], [-9.200769719, 38.74606107], [-9.198973088, 38.74606107], [-9.198973088, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19897308820493 38.7446598149285,-9.20076971877317 38.7446598149285,-9.20076971877317 38.7460610702872,-9.19897308820493 38.7460610702872,-9.19897308820493 38.7446598149285)))"
1949,110608,coi.tematica.grelha.lx.atributos.3283,coi.tematica.grelha.lx.atributos,Benfica,Benfica,20,39,38.74536165390,-9.19628116811,Segunda Circular {IC19 - Estádio da Luz},1949,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.195379827, 38.744659815], [-9.197176458, 38.744659815], [-9.197176458, 38.74606107], [-9.195379827, 38.74606107], [-9.195379827, 38.744659815]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19537982706845 38.7446598149285,-9.19717645763669 38.7446598149285,-9.19717645763669 38.7460610702872,-9.19537982706845 38.7460610702872,-9.19537982706845 38.7446598149285)))"
1937,110621,coi.tematica.grelha.lx.atributos.3273,coi.tematica.grelha.lx.atributos,Marvila,Marvila,71,38,38.74396038480,-9.10465300913,Marvila,1937,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.103751668, 38.743258532], [-9.105548299, 38.743258532], [-9.105548299, 38.744659815], [-9.103751668, 38.744659815], [-9.103751668, 38.743258532]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10375166808826 38.7432585320702,-9.1055482986565 38.7432585320702,-9.1055482986565 38.7446598149285,-9.10375166808826 38.7446598149285,-9.10375166808826 38.7432585320702)))"
1921,110655,coi.tematica.grelha.lx.atributos.3288,coi.tematica.grelha.lx.atributos,Areeiro,Alto do Pina + São João de Deus,55,38,38.74396038480,-9.13339909822,Areeiro,1921,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.132497757, 38.743258532], [-9.134294388, 38.743258532], [-9.134294388, 38.744659815], [-9.132497757, 38.744659815], [-9.132497757, 38.743258532]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.13249775718008 38.7432585320702,-9.13429438774832 38.7432585320702,-9.13429438774832 38.7446598149285,-9.13249775718008 38.7446598149285,-9.13249775718008 38.7432585320702)))"
1924,110655,coi.tematica.grelha.lx.atributos.3291,coi.tematica.grelha.lx.atributos,Areeiro,Alto do Pina + São João de Deus,58,38,38.74396038480,-9.12800920651,Areeiro,1924,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.127107865, 38.743258532], [-9.128904496, 38.743258532], [-9.128904496, 38.744659815], [-9.127107865, 38.744659815], [-9.127107865, 38.743258532]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.12710786547537 38.7432585320702,-9.12890449604361 38.7432585320702,-9.12890449604361 38.7446598149285,-9.12710786547537 38.7446598149285,-9.12710786547537 38.7432585320702)))"
1845,110657,coi.tematica.grelha.lx.atributos.3303,coi.tematica.grelha.lx.atributos,Avenidas Novas,Nossa Senhora de Fátima + São Sebastião da Pedreira,41,37,38.74255908820,-9.15855192617,Bairro de Santos,1845,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.157650585, 38.741857222], [-9.159447216, 38.741857222], [-9.159447216, 38.743258532], [-9.157650585, 38.743258532], [-9.157650585, 38.741857222]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.15765058513543 38.7418572217123,-9.15944721570367 38.7418572217123,-9.15944721570367 38.7432585320702,-9.15765058513543 38.7432585320702,-9.15765058513543 38.7418572217123)))"
1652,110639,coi.tematica.grelha.lx.atributos.242,coi.tematica.grelha.lx.atributos,São Domingos de Benfica,São Domingos de Benfica,29,34,38.73835503350,-9.18011149299,"Largo São Domingos de Benfica, 1",1652,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.179210152, 38.737653126], [-9.181006783, 38.737653126], [-9.181006783, 38.739054518], [-9.179210152, 38.739054518], [-9.179210152, 38.737653126]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1792101519543 38.7376531256452,-9.18100678252254 38.7376531256452,-9.18100678252254 38.7390545184995,-9.1792101519543 38.7390545184995,-9.1792101519543 38.7376531256452)))"
1701,110608,coi.tematica.grelha.lx.atributos.250,coi.tematica.grelha.lx.atributos,Benfica,Benfica,18,35,38.73975641260,-9.19987442924,PFM: Mata de São Domingos de Benfica,1701,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.198973088, 38.739054518], [-9.200769719, 38.739054518], [-9.200769719, 38.740455884], [-9.198973088, 38.740455884], [-9.198973088, 38.739054518]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.19897308820493 38.7390545184995,-9.20076971877317 38.7390545184995,-9.20076971877317 38.7404558838553,-9.19897308820493 38.7404558838553,-9.19897308820493 38.7390545184995)))"
1614,110657,coi.tematica.grelha.lx.atributos.235,coi.tematica.grelha.lx.atributos,Avenidas Novas,Nossa Senhora de Fátima + São Sebastião da Pedreira,50,33,38.73695362690,-9.14238225106,Casa da Moeda e Valores Selados,1614,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.14148091, 38.736251705], [-9.143277541, 38.736251705], [-9.143277541, 38.737653126], [-9.14148091, 38.737653126], [-9.14148091, 38.736251705]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.14148091002128 38.7362517052926,-9.14327754058952 38.7362517052926,-9.14327754058952 38.7376531256452,-9.14148091002128 38.7376531256452,-9.14148091002128 38.7362517052926)))"
1712,110639,coi.tematica.grelha.lx.atributos.253,coi.tematica.grelha.lx.atributos,São Domingos de Benfica,São Domingos de Benfica,29,35,38.73975641260,-9.18011149299,"Largo São Domingos de Benfica, 1",1712,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.179210152, 38.739054518], [-9.181006783, 38.739054518], [-9.181006783, 38.740455884], [-9.179210152, 38.740455884], [-9.179210152, 38.739054518]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.1792101519543 38.7390545184995,-9.18100678252254 38.7390545184995,-9.18100678252254 38.7404558838553,-9.1792101519543 38.7404558838553,-9.1792101519543 38.7390545184995)))"
1694,110621,coi.tematica.grelha.lx.atributos.249,coi.tematica.grelha.lx.atributos,Marvila,Marvila,71,34,38.73835503350,-9.10465300913,Marvila Velha,1694,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.103751668, 38.737653126], [-9.105548299, 38.737653126], [-9.105548299, 38.739054518], [-9.103751668, 38.739054518], [-9.103751668, 38.737653126]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.10375166808826 38.7376531256452,-9.1055482986565 38.7376531256452,-9.1055482986565 38.7390545184995,-9.10375166808826 38.7390545184995,-9.10375166808826 38.7376531256452)))"
1713,110639,coi.tematica.grelha.lx.atributos.254,coi.tematica.grelha.lx.atributos,São Domingos de Benfica,São Domingos de Benfica,30,35,38.73975641260,-9.17831486242,Calhau,1713,"{'type': 'GeometryCollection', 'geometries': [{'coordinates': [[[-9.177413521, 38.739054518], [-9.179210152, 38.739054518], [-9.179210152, 38.740455884], [-9.177413521, 38.740455884], [-9.177413521, 38.739054518]]], 'type': 'Polygon'}]}","MULTIPOLYGON (((-9.17741352138606 38.7390545184995,-9.1792101519543 38.7390545184995,-9.1792101519543 38.7404558838553,-9.17741352138606 38.7404558838553,-9.17741352138606 38.7390545184995)))"
